cell_id,recommended_primary_role,replacement_priority_score,spatial_bin,typology,nearest_anchor_cell,nearest_neutral_cell,nearest_n150_distance,nearest_n150_distance_percentile,water_fraction,pedestrian_shelter_fraction,overhead_fraction_total,qa_flags,replacement_rationale,sampling_boundary,claim_boundary,score_typology_gap_fill,score_spatial_gap_fill,score_anchor_like_replication,score_neutral_boundary_replication,score_sparse_feature_space,score_control_cell
TP_0804,neutral_boundary_replication,75.0,east_north,transport,TP_0857,TP_0301,3.485737001580328,0.7694566813509545,0.0,0.0,0.0384513055240855,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0805,neutral_boundary_replication,75.0,east_north,civic_institutional,TP_0857,TP_0301,1.7692191710239498,0.29515418502202645,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,10.0,55.0
TP_0806,neutral_boundary_replication,75.0,east_north,residential,TP_0857,TP_0301,6.867381830311146,0.9486049926578561,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; retains sparse feature-space diagnostic value; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,55.0,20.0
TP_0807,neutral_boundary_replication,75.0,east_north,residential,TP_0857,TP_0301,7.425861610473512,0.9618208516886931,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; retains sparse feature-space diagnostic value; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,75.0,20.0
TP_0809,neutral_boundary_replication,75.0,east_north,residential,TP_0857,TP_0301,1.3835644629619834,0.11747430249632893,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0810,neutral_boundary_replication,75.0,east_north,residential,TP_0857,TP_0301,1.6070028414696371,0.21145374449339208,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0811,neutral_boundary_replication,75.0,east_north,residential,TP_0857,TP_0301,1.412457908537279,0.13069016152716592,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0812,neutral_boundary_replication,75.0,east_north,residential,TP_0857,TP_0301,1.5871443860868766,0.20411160058737152,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0813,neutral_boundary_replication,75.0,west_north,transport,TP_0857,TP_0301,1.312197525729395,0.08370044052863436,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0814,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,2.143417833453712,0.4434654919236417,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0818,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,0.8557458275593222,0.010279001468428781,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0819,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.3487027252254289,0.1027900146842878,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0820,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.3242262854590217,0.09251101321585903,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0821,neutral_boundary_replication,75.0,west_north,residential,TP_0141,TP_0326,2.7545020185796187,0.6270190895741556,0.0,0.0108750166509857,0.0108750166509857,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0326; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0824,neutral_boundary_replication,75.0,west_north,transport,TP_0141,TP_0326,5.480083039111981,0.9104258443465492,0.0,0.0192230316406295,0.0192230316406295,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0326; retains sparse feature-space diagnostic value; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,55.0,20.0
TP_0833,neutral_boundary_replication,75.0,east_north,civic_institutional,TP_0857,TP_0301,1.6858002837470711,0.24963289280469897,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,10.0,20.0
TP_0836,neutral_boundary_replication,75.0,east_north,transport,TP_0141,TP_0326,6.341141670356118,0.9295154185022027,0.0,0.0097892764446664,0.0097892764446664,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0326; retains sparse feature-space diagnostic value; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,55.0,20.0
TP_0838,neutral_boundary_replication,75.0,east_north,transport,TP_0857,TP_0301,1.396782836786284,0.12041116005873716,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0839,neutral_boundary_replication,75.0,east_north,residential,TP_0857,TP_0301,1.3767194594196162,0.1145374449339207,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0840,neutral_boundary_replication,75.0,east_north,residential,TP_0857,TP_0301,1.8530922166120638,0.33480176211453744,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0841,neutral_boundary_replication,75.0,east_north,residential,TP_0857,TP_0301,1.853736276598231,0.33627019089574156,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0842,neutral_boundary_replication,75.0,west_north,transport,TP_0542,TP_0676,4.79499345985743,0.882525697503671,0.0,0.0533015214443588,0.1044918540342127,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0676; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0843,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,2.330108998506051,0.5095447870778267,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0844,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.4155785302628954,0.13215859030837004,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0846,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.7547026791964222,0.28487518355359764,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0847,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.3123430489292525,0.08516886930983847,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0848,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.3305077704221158,0.09397944199706314,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0849,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.874236134393712,0.3436123348017621,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0850,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.1235230134482745,0.0381791483113069,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0854,neutral_boundary_replication,75.0,west_north,residential,TP_0542,TP_0326,2.8432643865308775,0.6490455212922174,0.0,0.028666666349344,0.028666666349344,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0326; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0856,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,2.6219035042206116,0.5947136563876652,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0863,anchor_like_replication,75.0,east_north,transport,TP_0433,TP_0492,7.233874969906246,0.9544787077826725,0.0,0.0,0.0,anchor_shortfall_improvement|neutral_diversity_improvement,"anchor_like_replication; supports anchor shortfall TP_0433; supports neutral diversity TP_0492; retains sparse feature-space diagnostic value; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,75.0,75.0,75.0,20.0
TP_0867,neutral_boundary_replication,75.0,east_north,residential,TP_0857,TP_0301,1.1901786222166344,0.05873715124816446,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0868,neutral_boundary_replication,75.0,east_north,residential,TP_0857,TP_0301,3.2841416331342055,0.7342143906020558,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0869,neutral_boundary_replication,75.0,east_north,residential,TP_0857,TP_0301,2.714275073859585,0.6123348017621145,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0870,neutral_boundary_replication,75.0,east_north,residential,TP_0857,TP_0301,2.4696934062479587,0.5447870778267254,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0872,neutral_boundary_replication,75.0,west_north,transport,TP_0857,TP_0301,1.3602221174916305,0.10866372980910426,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0873,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.7214956211103714,0.2701908957415565,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0874,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,3.604458678403977,0.7797356828193832,0.0,0.0,0.0511239456912843,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0875,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,0.9095316750524618,0.011747430249632892,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0876,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.2528143322728102,0.06754772393538913,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0877,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.3234646406803516,0.09104258443465492,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0878,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,0.9149522183113487,0.014684287812041116,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0879,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.4767325782441922,0.15859030837004406,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0880,neutral_boundary_replication,75.0,west_north,transport,TP_0542,TP_0326,8.138043963874074,0.9720998531571219,0.0,0.0304765424044771,0.1506163384504721,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0326; retains sparse feature-space diagnostic value; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,75.0,20.0
