cell_id,diagnostic_role,evidence,confidence,source_file,caveat
TP_0782,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0784,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0786,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0787,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0787,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0788,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0789,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0790,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0791,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0791,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0792,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0792,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0793,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0793,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0793,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0794,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0794,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0794,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0795,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0795,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0796,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0797,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0797,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0798,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0799,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0800,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0801,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0802,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0802,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0802,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0802,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0803,open_paved_hardscape,High SVF and low shade fraction.,medium,n24_candidate_pool.csv,
TP_0803,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0803,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0803,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0803,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0803,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0804,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0804,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0804,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0804,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0805,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0806,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0806,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0807,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0807,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0808,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0808,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0808,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0808,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0813,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0815,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0816,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0817,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0819,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0820,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0821,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0822,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0822,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0822,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0822,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0823,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0823,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0824,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0824,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0824,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0824,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0825,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0825,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0825,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0826,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0826,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0826,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0827,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0828,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0829,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0829,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0830,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0830,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0830,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0830,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0831,open_paved_hardscape,High SVF and low shade fraction.,medium,n24_candidate_pool.csv,
TP_0831,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0831,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0831,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0831,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0831,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0832,open_paved_hardscape,High SVF and low shade fraction.,medium,n24_candidate_pool.csv,
TP_0832,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0832,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0832,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0832,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0834,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0834,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0835,core_continuity,Existing Core 8 cell retained for continuity.,high,n24_candidate_pool.csv,
TP_0835,shaded_or_canopy_reference,Label or legacy role indicates shade/canopy reference.,high,n24_candidate_pool.csv,
TP_0835,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0835,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0835,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0836,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0836,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0836,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0836,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0837,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0837,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0837,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0838,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0840,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0841,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0842,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0842,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0842,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0843,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0845,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0846,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0847,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0848,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0849,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0850,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0851,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0851,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0851,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0851,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0852,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0852,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0852,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0853,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0853,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0853,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0854,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0854,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0855,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0855,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0856,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0857,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0858,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0858,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0858,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0858,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0859,open_paved_hardscape,High SVF and low shade fraction.,medium,n24_candidate_pool.csv,
TP_0859,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0859,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0859,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0859,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0859,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0860,open_paved_hardscape,High SVF and low shade fraction.,medium,n24_candidate_pool.csv,
TP_0860,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0860,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0860,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0860,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0861,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0861,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0861,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0861,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0862,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0862,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0863,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0863,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0863,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0864,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0864,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0864,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0865,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0866,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0866,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0868,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0870,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0871,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0872,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0873,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0874,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0874,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0874,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0875,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0876,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0877,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0878,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0879,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0880,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0880,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0880,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0880,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0881,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0881,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0881,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0881,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0882,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0882,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0882,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0883,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0883,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0883,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0884,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0884,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0884,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0885,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0886,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0886,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0886,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0886,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0887,open_paved_hardscape,High SVF and low shade fraction.,medium,n24_candidate_pool.csv,
TP_0887,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0887,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0887,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0887,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0887,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0888,open_paved_hardscape,High SVF and low shade fraction.,medium,n24_candidate_pool.csv,
TP_0888,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0888,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0888,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0888,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0889,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0889,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0889,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0890,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0890,water_edge_or_blue_green,Water/river label or water fraction present.,medium,n24_candidate_pool.csv,
TP_0890,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0891,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0891,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0892,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0893,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0893,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0895,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0895,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0897,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0897,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0898,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0900,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0900,grass_or_open_park,Grass/park/open green label or grass fraction present.,medium,n24_candidate_pool.csv,
TP_0901,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0902,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0903,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0904,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0905,threshold_area_probe,Expected to test future threshold-area exceedance metrics.,medium,n24_candidate_pool.csv,
TP_0906,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0908,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0908,overhead_sensitivity_probe,Existing or expected base-vs-overhead sensitivity.,medium,n24_candidate_pool.csv,
TP_0909,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0909,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
TP_0910,street_canyon_wall_adjacent,"Low SVF, high building density, or canyon/wall label.",medium,n24_candidate_pool.csv,
TP_0910,covered_walkway_or_pedestrian_overhead,Overhead or pedestrian shelter proxy is present.,medium,n24_candidate_pool.csv,
TP_0910,transport_overhead_or_viaduct,Transport/viaduct or high overhead fraction diagnostic.,medium,n24_candidate_pool.csv,Sensitivity only.
