source_table,source_path,column_name,dataset_column,dtype,non_null_count,missing_fraction,unique_count,classification,predictor_allowed,feature_group_hint,rejection_reason,leakage_guard,claim_boundary
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,old_building_area_m2,cu__old_building_area_m2,float64,986,0.0,331,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,old_building_density,cu__old_building_density,float64,986,0.0,395,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,old_open_pixel_fraction,cu__old_open_pixel_fraction,float64,986,0.0,331,safe,True,full_safe_compact,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,old_dsm_mean_all_m,cu__old_dsm_mean_all_m,float64,986,0.0,395,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,old_dsm_max_all_m,cu__old_dsm_max_all_m,float64,986,0.0,35,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,old_building_height_mean_m,cu__old_building_height_mean_m,float64,986,0.0,283,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,old_building_height_max_m,cu__old_building_height_max_m,float64,986,0.0,35,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,old_building_height_p50_m,cu__old_building_height_p50_m,float64,986,0.0,33,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,old_building_height_p90_m,cu__old_building_height_p90_m,float64,986,0.0,38,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,v10_valid_pixel_count,cu__v10_valid_pixel_count,int64,986,0.0,1,rejected,False,not_in_safe_contract,Not in the safe compact feature contract for B8.6c.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,v10_building_pixel_count,cu__v10_building_pixel_count,int64,986,0.0,633,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,v10_dsm_mean_all_m,cu__v10_dsm_mean_all_m,float64,986,0.0,880,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,v10_dsm_max_all_m,cu__v10_dsm_max_all_m,float64,986,0.0,75,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,delta_building_area_m2,cu__delta_building_area_m2,float64,986,0.0,521,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,delta_building_density,cu__delta_building_density,float64,986,0.0,730,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,delta_open_pixel_fraction,cu__delta_open_pixel_fraction,float64,986,0.0,560,safe,True,full_safe_compact,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,delta_building_height_mean_m,cu__delta_building_height_mean_m,float64,986,0.0,504,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,delta_building_height_max_m,cu__delta_building_height_max_m,float64,986,0.0,88,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,delta_building_height_p50_m,cu__delta_building_height_p50_m,float64,986,0.0,103,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,delta_building_height_p90_m,cu__delta_building_height_p90_m,float64,986,0.0,90,safe,True,built_canyon_svf,,PASS,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,typology_label_n24,cu__typology_label_n24,object,24,0.975659229208925,18,rejected,False,not_in_safe_contract,Not in the safe compact feature contract for B8.6c.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,source_feature_completeness,cu__source_feature_completeness,float64,986,0.0,1,metadata,False,source_or_status_metadata,Source/path/status/note metadata is excluded from predictors.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,exclusion_reason,cu__exclusion_reason,object,5,0.9949290060851927,1,rejected,False,not_in_safe_contract,Not in the safe compact feature contract for B8.6c.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
n150_candidate_universe,outputs/v12_systemb_n150_sample_design/n150_candidate_universe.csv,eligible,cu__eligible,bool,986,0.0,2,rejected,False,not_in_safe_contract,Not in the safe compact feature contract for B8.6c.,EXCLUDED,"Feature audit only; no observed truth, causal feature importance, WBGT, risk, B9, or AOI-wide prediction."
