cell_id,scenario,task_name,target_path,status,runtime_used,note,claim_boundary
TP_0972,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0972/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0467,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0467/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0467,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0467/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0954,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0954/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0954,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0954/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0954,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0954/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0954,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0954/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0954,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0954/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0954,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0954/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0954,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0954/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0983,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0983/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0983,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0983/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0983,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0983/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0983,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0983/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0983,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0983/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0983,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0983/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0983,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0983/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0985,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0985/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0985,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0985/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0985,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0985/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0985,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0985/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0985,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0985/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0985,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0985/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0985,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0985/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0925,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0925/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0925,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0925/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0925,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0925/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0925,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0925/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0925,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0925/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0925,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0925/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0925,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0925/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0845,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0845/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0845,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0845/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0845,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0845/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0845,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0845/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0845,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0845/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0845,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0845/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0845,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0845/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0236,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0236/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0236,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0236/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0236,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0236/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0236,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0236/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0236,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0236/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0236,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0236/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0236,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0236/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0544,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0544/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0544,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0544/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0544,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0544/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0544,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0544/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0544,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0544/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0544,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0544/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0544,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0544/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0787,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0787/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0787,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0787/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0787,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0787/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0787,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0787/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0787,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0787/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0787,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0787/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0787,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0787/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0605,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0605/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0605,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0605/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0605,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0605/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0605,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0605/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0605,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0605/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0605,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0605/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0605,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0605/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0815,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0815/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0815,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0815/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0815,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0815/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0815,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0815/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0815,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0815/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0815,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0815/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0815,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0815/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
